Row,Filename_x,topic_tag_x,Set_x,Filename_y,topic_tag_y,Set_y
1454,FF1output_id33_delay-1.0.mp4,アイテム,Set773,FF3output_id5_delay1.25.mp4,アイテム,Set(2)79
3292,MM3output_id23_delay-0.5.mp4,対戦風景,Set773,MF21output_id22_delay-0.5.mp4,アシストフィギュア,Set(2)77
943,FF1output_id24_delay0.75.mp4,アイテム,Set773,FF3output_id21_delay0.0.mp4,対戦風景,Set(2)142
3153,MM3output_id21_delay1.25.mp4,対戦風景,Set773,MF12output_id5_delay0.5.mp4,ファイター,Set(2)44
1706,FF1output_id37_delay-1.0.mp4,対戦風景,Set774,FF1output_id39_delay-0.75.mp4,対戦風景,Set(2)114
615,FF1output_id19_delay-0.75.mp4,アイテム,Set774,FF1output_id26_delay1.25.mp4,ファイター,Set(2)116
2103,FF1output_id44_delay-0.75.mp4,ファイター,Set774,MF21output_id4_delay1.25.mp4,対戦風景,Set(2)15
2225,FF1output_id47_delay0.0.mp4,対戦結果,Set774,FF4output_id24_delay1.5.mp4,アイテム,Set(2)139
1290,FF1output_id30_delay0.5.mp4,ファイター,Set774,FF1output_id21_delay1.75.mp4,対戦風景,Set(2)8
1255,FF1output_id29_delay0.75.mp4,ファイター,Set774,MM2output_id1_delay0.0.mp4,ファイター,Set(2)71
2792,MM3output_id15_delay1.0.mp4,対戦風景,Set774,MM2output_id8_delay0.5.mp4,アイテム,Set(2)79
1221,FF1output_id29_delay1.25.mp4,ファイター,Set774,MM4output_id15_delay-1.5.mp4,対戦風景,Set(2)144
46,FF1output_id8_delay1.5.mp4,ファイター,Set774,FF4output_id13_delay-1.25.mp4,対戦風景,Set(2)77
1755,FF1output_id38_delay-0.75.mp4,対戦風景,Set775,MM3output_id29_delay-0.75.mp4,対戦風景,Set(2)103
2813,MM3output_id15_delay0.0.mp4,対戦風景,Set775,MM4output_id18_delay-0.5.mp4,対戦風景,Set(2)148
3044,MM3output_id19_delay1.0.mp4,アイテム,Set775,FF2output_id7_delay-1.5.mp4,ファイター,Set(2)32
1882,FF1output_id40_delay1.5.mp4,対戦風景,Set775,FF1output_id36_delay0.75.mp4,対戦風景,Set(2)36
996,FF1output_id25_delay-1.5.mp4,対戦風景,Set776,MM2output_id6_delay1.0.mp4,対戦風景,Set(2)37
2752,MM3output_id14_delay-0.5.mp4,対戦風景,Set776,MF22output_id16_delay1.5.mp4,対戦風景,Set(2)120
3441,MM3output_id26_delay1.25.mp4,アイテム,Set776,MF11output_id10_delay0.5.mp4,ファイター,Set(2)97
2678,MM3output_id13_delay-1.0.mp4,対戦風景,Set777,MF21output_id20_delay1.25.mp4,対戦風景,Set(2)79
267,FF1output_id13_delay-0.75.mp4,アイテム,Set777,MF13output_id27_delay-0.75.mp4,アイテム,Set(2)3
77,FF1output_id10_delay0.0.mp4,対戦風景,Set777,FF1output_id32_delay-0.5.mp4,対戦風景,Set(2)42
899,FF1output_id23_delay1.75.mp4,アイテム,Set777,MM4output_id18_delay0.75.mp4,対戦風景,Set(2)23
675,FF1output_id20_delay-0.75.mp4,対戦風景,Set778,MF24output_id20_delay-0.75.mp4,対戦風景,Set(2)77
2428,MM3output_id7_delay-0.5.mp4,アイテム,Set778,MF21output_id9_delay-0.5.mp4,アシストフィギュア,Set(2)9
194,FF1output_id12_delay-1.0.mp4,アイテム,Set780,FF2output_id34_delay-0.75.mp4,対戦結果,Set(2)85
2723,MM3output_id14_delay1.75.mp4,対戦風景,Set780,FF1output_id47_delay0.75.mp4,対戦結果,Set(2)4
2139,FF1output_id44_delay-0.75.mp4,ファイター,Set781,MF24output_id8_delay-0.75.mp4,対戦風景,Set(2)106
558,FF1output_id18_delay0.5.mp4,アイテム,Set781,MM3output_id14_delay0.0.mp4,対戦風景,Set(2)30
2795,MM3output_id15_delay1.75.mp4,対戦風景,Set781,MM3output_id16_delay0.75.mp4,対戦風景,Set(2)5
2905,MM3output_id17_delay-1.25.mp4,対戦風景,Set782,MF12output_id13_delay-1.0.mp4,対戦風景,Set(2)41
1981,FF1output_id42_delay-1.25.mp4,対戦風景,Set782,FF1output_id10_delay1.0.mp4,対戦風景,Set(2)36
1554,FF1output_id34_delay0.5.mp4,アイテム,Set782,MM2output_id24_delay1.75.mp4,アイテム,Set(2)55
609,FF1output_id19_delay1.25.mp4,アイテム,Set782,MM3output_id27_delay0.5.mp4,対戦風景,Set(2)59
3045,MM3output_id19_delay1.25.mp4,アイテム,Set782,MF12output_id29_delay-1.5.mp4,対戦風景,Set(2)10
915,FF1output_id24_delay-0.75.mp4,アイテム,Set783,MF24output_id14_delay-0.75.mp4,対戦風景,Set(2)122
367,FF1output_id15_delay0.75.mp4,ファイター,Set783,FF1output_id21_delay0.0.mp4,対戦風景,Set(2)64
1358,FF1output_id31_delay-1.0.mp4,ファイター,Set784,FF1output_id36_delay1.25.mp4,対戦風景,Set(2)56
2695,MM3output_id13_delay0.75.mp4,対戦風景,Set784,FF4output_id16_delay0.0.mp4,ファイター,Set(2)14
2144,FF1output_id44_delay1.0.mp4,ファイター,Set784,MF21output_id19_delay0.5.mp4,アシストフィギュア,Set(2)112
2364,MM3output_id6_delay-1.5.mp4,アイテム,Set785,FF4output_id13_delay1.0.mp4,対戦風景,Set(2)111
1625,FF1output_id36_delay0.0.mp4,対戦風景,Set785,MF12output_id27_delay1.5.mp4,アイテム,Set(2)37
295,FF1output_id13_delay0.75.mp4,アイテム,Set785,FF1output_id36_delay0.0.mp4,対戦風景,Set(2)106
2397,MM3output_id6_delay1.25.mp4,アイテム,Set785,MM1output_id24_delay-1.5.mp4,対戦風景,Set(2)31
1247,FF1output_id29_delay1.75.mp4,ファイター,Set785,FF2output_id22_delay-1.25.mp4,対戦風景,Set(2)148
3024,MM3output_id19_delay-1.5.mp4,アイテム,Set786,MM4output_id30_delay-1.0.mp4,対戦風景,Set(2)104
1334,FF1output_id31_delay-1.0.mp4,ファイター,Set786,MF24output_id15_delay1.25.mp4,対戦風景,Set(2)139
1611,FF1output_id35_delay-0.75.mp4,対戦風景,Set786,MM3output_id20_delay-0.75.mp4,アイテム,Set(2)104
2477,MM3output_id8_delay0.0.mp4,アイテム,Set787,MM3output_id25_delay-0.5.mp4,対戦風景,Set(2)115
582,FF1output_id18_delay0.5.mp4,アイテム,Set787,MF24output_id11_delay0.0.mp4,アイテム,Set(2)83
1878,FF1output_id40_delay0.5.mp4,対戦風景,Set788,FF1output_id36_delay0.0.mp4,対戦風景,Set(2)145
354,FF1output_id14_delay0.5.mp4,アイテム,Set788,FF2output_id25_delay1.75.mp4,対戦風景,Set(2)86
1195,FF1output_id28_delay0.75.mp4,対戦風景,Set788,MM2output_id26_delay1.75.mp4,対戦風景,Set(2)65
548,FF1output_id18_delay1.0.mp4,アイテム,Set788,MF22output_id20_delay-1.5.mp4,対戦風景,Set(2)1
677,FF1output_id20_delay0.0.mp4,対戦風景,Set789,MM1output_id24_delay-0.5.mp4,対戦風景,Set(2)8
2755,MM3output_id14_delay0.75.mp4,対戦風景,Set789,FF4output_id31_delay1.75.mp4,対戦結果,Set(2)96
101,FF1output_id10_delay0.0.mp4,対戦風景,Set790,FF4output_id20_delay-0.5.mp4,ファイター,Set(2)37
2538,MM3output_id9_delay0.5.mp4,対戦風景,Set790,FF3output_id25_delay1.75.mp4,対戦風景,Set(2)143
632,FF1output_id19_delay1.0.mp4,アイテム,Set790,MF13output_id17_delay0.5.mp4,アイテム,Set(2)88
985,FF1output_id25_delay-1.25.mp4,対戦風景,Set791,FF1output_id43_delay-1.0.mp4,アイテム,Set(2)7
532,FF1output_id17_delay-0.5.mp4,アイテム,Set791,MF13output_id11_delay-0.5.mp4,アイテム,Set(2)43
3096,MM3output_id20_delay-1.5.mp4,アイテム,Set793,FF1output_id24_delay-1.0.mp4,アイテム,Set(2)120
2893,MM3output_id17_delay-1.25.mp4,対戦風景,Set793,MM2output_id11_delay1.0.mp4,対戦風景,Set(2)114
1434,FF1output_id32_delay0.5.mp4,対戦風景,Set793,MM2output_id10_delay1.75.mp4,対戦風景,Set(2)60
945,FF1output_id24_delay1.25.mp4,アイテム,Set793,MM1output_id27_delay0.5.mp4,対戦風景,Set(2)137
987,FF1output_id25_delay-0.75.mp4,対戦風景,Set794,MF24output_id21_delay-0.75.mp4,アイテム,Set(2)78
2272,FF1output_id47_delay-0.5.mp4,対戦結果,Set794,MF13output_id33_delay1.5.mp4,対戦結果,Set(2)76
2807,MM3output_id15_delay1.75.mp4,対戦風景,Set794,MF21output_id7_delay-1.25.mp4,対戦風景,Set(2)2
1597,FF1output_id35_delay-1.25.mp4,対戦風景,Set795,MM1output_id20_delay1.0.mp4,対戦風景,Set(2)93
2620,MM3output_id10_delay-0.5.mp4,アイテム,Set795,MM2output_id20_delay-0.5.mp4,対戦風景,Set(2)10
3497,MM3output_id27_delay0.0.mp4,対戦風景,Set795,MF12output_id29_delay1.5.mp4,対戦風景,Set(2)109
1163,FF1output_id28_delay1.75.mp4,対戦風景,Set795,MF13output_id16_delay0.75.mp4,対戦風景,Set(2)73
2019,FF1output_id42_delay-0.75.mp4,対戦風景,Set796,MF22output_id23_delay-0.75.mp4,対戦風景,Set(2)14
2098,FF1output_id43_delay1.5.mp4,アイテム,Set796,MM3output_id24_delay0.75.mp4,対戦風景,Set(2)99
1859,FF1output_id39_delay1.75.mp4,対戦風景,Set796,MM2output_id24_delay0.75.mp4,アイテム,Set(2)63
2736,MM3output_id14_delay-1.5.mp4,対戦風景,Set797,FF2output_id33_delay-1.0.mp4,対戦風景,Set(2)139
686,FF1output_id20_delay-1.0.mp4,対戦風景,Set797,FF3output_id23_delay1.25.mp4,アイテム,Set(2)37
671,FF1output_id20_delay1.75.mp4,対戦風景,Set797,MM2output_id30_delay-1.25.mp4,対戦風景,Set(2)113
2008,FF1output_id42_delay-0.5.mp4,対戦風景,Set798,MF13output_id20_delay1.5.mp4,対戦風景,Set(2)124
1241,FF1output_id29_delay0.0.mp4,ファイター,Set798,MF11output_id11_delay1.5.mp4,ファイター,Set(2)77
1459,FF1output_id33_delay0.75.mp4,アイテム,Set798,MM2output_id13_delay1.75.mp4,アイテム,Set(2)24
1593,FF1output_id35_delay1.25.mp4,対戦風景,Set798,MF13output_id11_delay0.5.mp4,アイテム,Set(2)64
2267,FF1output_id47_delay1.75.mp4,対戦結果,Set798,MM2output_id1_delay0.75.mp4,ファイター,Set(2)139
2574,MM3output_id9_delay0.5.mp4,対戦風景,Set799,MF14output_id17_delay0.0.mp4,ファイター,Set(2)144
1003,FF1output_id25_delay0.75.mp4,対戦風景,Set799,MM2output_id25_delay1.75.mp4,対戦風景,Set(2)13
3367,MM3output_id25_delay0.75.mp4,対戦風景,Set799,MF14output_id15_delay0.0.mp4,対戦風景,Set(2)31
72,FF1output_id10_delay-1.5.mp4,対戦風景,Set800,FF1output_id41_delay-1.0.mp4,対戦風景,Set(2)107
2977,MM3output_id18_delay-1.25.mp4,対戦風景,Set800,FF1output_id37_delay-1.0.mp4,対戦風景,Set(2)75
2238,FF1output_id47_delay0.5.mp4,対戦結果,Set800,MM2output_id17_delay0.0.mp4,対戦風景,Set(2)123
1050,FF1output_id26_delay0.5.mp4,ファイター,Set800,MM4output_id28_delay1.75.mp4,対戦風景,Set(2)13
500,FF1output_id17_delay1.0.mp4,アイテム,Set800,MF23output_id12_delay-1.5.mp4,対戦風景,Set(2)98
884,FF1output_id23_delay1.0.mp4,アイテム,Set801,FF2output_id6_delay-1.5.mp4,ファイター,Set(2)129
36,FF1output_id8_delay-1.5.mp4,ファイター,Set802,MF21output_id9_delay1.0.mp4,アシストフィギュア,Set(2)60
519,FF1output_id17_delay-0.75.mp4,アイテム,Set802,MF13output_id11_delay1.25.mp4,アイテム,Set(2)5
251,FF1output_id13_delay1.75.mp4,アイテム,Set802,MF22output_id10_delay0.75.mp4,対戦風景,Set(2)72
1945,FF1output_id41_delay-1.25.mp4,対戦風景,Set803,MM4output_id11_delay-1.0.mp4,対戦風景,Set(2)77
1576,FF1output_id35_delay-0.5.mp4,対戦風景,Set803,MF13output_id32_delay1.5.mp4,対戦風景,Set(2)60
407,FF1output_id15_delay1.75.mp4,ファイター,Set803,MF24output_id13_delay-1.25.mp4,アイテム,Set(2)40
302,FF1output_id14_delay-1.0.mp4,アイテム,Set804,MF13output_id15_delay1.25.mp4,アイテム,Set(2)21
844,FF1output_id23_delay-0.5.mp4,アイテム,Set804,MF13output_id23_delay-0.5.mp4,対戦風景,Set(2)54
1949,FF1output_id41_delay0.0.mp4,対戦風景,Set804,MM3output_id9_delay-0.5.mp4,対戦風景,Set(2)126
1868,FF1output_id40_delay1.0.mp4,対戦風景,Set804,MM1output_id24_delay-1.5.mp4,対戦風景,Set(2)18
1443,FF1output_id33_delay-0.75.mp4,アイテム,Set805,FF1output_id17_delay-0.75.mp4,アイテム,Set(2)23
2385,MM3output_id6_delay1.25.mp4,アイテム,Set805,MM1output_id2_delay0.5.mp4,ファイター,Set(2)141
1296,FF1output_id30_delay-1.5.mp4,ファイター,Set806,MM4output_id21_delay-1.0.mp4,アイテム,Set(2)20
1516,FF1output_id34_delay-0.5.mp4,アイテム,Set806,FF3output_id18_delay-0.5.mp4,対戦風景,Set(2)46
2922,MM3output_id17_delay0.5.mp4,対戦風景,Set806,MM1output_id23_delay1.75.mp4,対戦風景,Set(2)6
146,FF1output_id11_delay-1.0.mp4,対戦風景,Set807,MM1output_id23_delay-0.75.mp4,対戦風景,Set(2)71
44,FF1output_id8_delay1.0.mp4,ファイター,Set807,MF14output_id16_delay-1.5.mp4,アイテム,Set(2)29
1463,FF1output_id33_delay1.75.mp4,アイテム,Set807,MF21output_id14_delay-1.25.mp4,アイテム,Set(2)105
840,FF1output_id23_delay-1.5.mp4,アイテム,Set808,MF22output_id8_delay-1.0.mp4,対戦風景,Set(2)148
734,FF1output_id21_delay-1.0.mp4,対戦風景,Set808,MM2output_id19_delay1.25.mp4,アイテム,Set(2)133
2871,MM3output_id16_delay-0.75.mp4,対戦風景,Set808,MM1output_id19_delay1.25.mp4,対戦風景,Set(2)27
676,FF1output_id20_delay-0.5.mp4,対戦風景,Set808,FF4output_id14_delay-0.5.mp4,対戦風景,Set(2)64
3184,MM3output_id22_delay-0.5.mp4,対戦風景,Set808,MF22output_id21_delay1.5.mp4,対戦風景,Set(2)77
1841,FF1output_id39_delay0.0.mp4,対戦風景,Set808,MF23output_id18_delay1.5.mp4,対戦風景,Set(2)46
3223,MM3output_id22_delay0.75.mp4,対戦風景,Set808,MF24output_id17_delay0.0.mp4,対戦風景,Set(2)4
3094,MM3output_id20_delay1.5.mp4,アイテム,Set808,MF21output_id9_delay-1.25.mp4,アシストフィギュア,Set(2)102
2198,FF1output_id45_delay-1.0.mp4,対戦風景,Set809,MM1output_id15_delay1.25.mp4,対戦風景,Set(2)122
1898,FF1output_id40_delay-1.0.mp4,対戦風景,Set809,FF4output_id29_delay-0.75.mp4,対戦風景,Set(2)82
1887,FF1output_id40_delay-0.75.mp4,対戦風景,Set809,MF14output_id8_delay1.25.mp4,アイテム,Set(2)23
1769,FF1output_id38_delay0.0.mp4,対戦風景,Set809,MM2output_id31_delay1.5.mp4,対戦風景,Set(2)80
2849,MM3output_id16_delay0.0.mp4,対戦風景,Set809,FF4output_id20_delay1.5.mp4,ファイター,Set(2)86
2430,MM3output_id7_delay0.5.mp4,アイテム,Set809,FF2output_id13_delay0.0.mp4,対戦風景,Set(2)22
1262,FF1output_id30_delay-1.0.mp4,ファイター,Set810,MM4output_id20_delay1.25.mp4,対戦風景,Set(2)73
1413,FF1output_id32_delay1.25.mp4,対戦風景,Set811,MF21output_id17_delay-1.5.mp4,対戦風景,Set(2)40
3532,MM3output_id27_delay-0.5.mp4,対戦風景,Set812,MM4output_id16_delay-0.5.mp4,アイテム,Set(2)93
2501,MM3output_id8_delay0.0.mp4,アイテム,Set813,MM2output_id3_delay-0.5.mp4,ファイター,Set(2)74
464,FF1output_id16_delay1.0.mp4,アイテム,Set813,MM1output_id17_delay0.5.mp4,対戦風景,Set(2)148
45,FF1output_id8_delay1.25.mp4,ファイター,Set813,MF14output_id26_delay-1.5.mp4,対戦風景,Set(2)20
2590,MM3output_id10_delay1.5.mp4,アイテム,Set813,MF24output_id14_delay-1.25.mp4,対戦風景,Set(2)80
2102,FF1output_id44_delay-1.0.mp4,ファイター,Set814,FF2output_id33_delay1.25.mp4,対戦風景,Set(2)67
855,FF1output_id23_delay-0.75.mp4,アイテム,Set814,FF3output_id6_delay1.25.mp4,アイテム,Set(2)145
2559,MM3output_id9_delay-0.75.mp4,対戦風景,Set814,MF21output_id28_delay1.25.mp4,対戦結果,Set(2)89
1903,FF1output_id40_delay0.75.mp4,対戦風景,Set814,MF14output_id8_delay0.0.mp4,アイテム,Set(2)56
1808,FF1output_id39_delay1.0.mp4,対戦風景,Set814,FF3output_id8_delay0.5.mp4,アイテム,Set(2)109
2110,FF1output_id44_delay1.5.mp4,ファイター,Set814,MF21output_id20_delay-1.25.mp4,対戦風景,Set(2)44
1118,FF1output_id27_delay-1.0.mp4,対戦風景,Set815,MF12output_id3_delay1.25.mp4,ファイター,Set(2)28
2679,MM3output_id13_delay-0.75.mp4,対戦風景,Set815,FF1output_id39_delay1.25.mp4,対戦風景,Set(2)55
1851,FF1output_id39_delay-0.75.mp4,対戦風景,Set815,FF3output_id20_delay-0.75.mp4,対戦風景,Set(2)6
268,FF1output_id13_delay-0.5.mp4,アイテム,Set815,MF14output_id16_delay-0.5.mp4,アイテム,Set(2)123
233,FF1output_id12_delay0.0.mp4,アイテム,Set815,MF23output_id14_delay1.5.mp4,対戦風景,Set(2)148
3331,MM3output_id24_delay0.75.mp4,対戦風景,Set815,MM1output_id20_delay1.75.mp4,対戦風景,Set(2)3
2289,MM3output_id5_delay1.25.mp4,対戦風景,Set815,MF21output_id28_delay0.5.mp4,対戦結果,Set(2)11
831,FF1output_id22_delay-0.75.mp4,ファイター,Set816,FF4output_id24_delay1.25.mp4,アイテム,Set(2)2
665,FF1output_id20_delay0.0.mp4,対戦風景,Set816,MF14output_id25_delay1.5.mp4,アイテム,Set(2)44
2105,FF1output_id44_delay0.0.mp4,ファイター,Set816,MF12output_id13_delay1.5.mp4,対戦風景,Set(2)128
31,FF1output_id8_delay0.75.mp4,ファイター,Set816,FF2output_id29_delay0.0.mp4,アイテム,Set(2)46
1258,FF1output_id29_delay1.5.mp4,ファイター,Set816,MF13output_id19_delay0.75.mp4,対戦風景,Set(2)97
947,FF1output_id24_delay1.75.mp4,アイテム,Set816,MM2output_id9_delay0.75.mp4,アイテム,Set(2)127
132,FF1output_id11_delay-1.5.mp4,対戦風景,Set817,MM4output_id10_delay1.0.mp4,対戦風景,Set(2)103
3176,MM3output_id21_delay1.0.mp4,対戦風景,Set818,MF11output_id25_delay0.5.mp4,対戦結果,Set(2)47
2133,FF1output_id44_delay1.25.mp4,ファイター,Set818,MM4output_id10_delay-1.5.mp4,対戦風景,Set(2)140
2148,FF1output_id44_delay-1.5.mp4,ファイター,Set819,MF21output_id27_delay1.0.mp4,対戦結果,Set(2)50
315,FF1output_id14_delay-0.75.mp4,アイテム,Set819,MM2output_id31_delay-0.75.mp4,対戦風景,Set(2)42
713,FF1output_id20_delay0.0.mp4,対戦風景,Set819,FF2output_id27_delay1.5.mp4,対戦風景,Set(2)88
1854,FF1output_id39_delay0.5.mp4,対戦風景,Set819,MF23output_id6_delay0.0.mp4,対戦風景,Set(2)136
2125,FF1output_id44_delay-1.25.mp4,ファイター,Set820,MM2output_id14_delay1.0.mp4,アイテム,Set(2)4
1757,FF1output_id38_delay0.0.mp4,対戦風景,Set820,MF24output_id18_delay-0.5.mp4,対戦風景,Set(2)78
2827,MM3output_id16_delay0.75.mp4,対戦風景,Set820,FF3output_id27_delay1.75.mp4,対戦風景,Set(2)118
3164,MM3output_id21_delay1.0.mp4,対戦風景,Set820,MF14output_id15_delay-1.5.mp4,対戦風景,Set(2)16
2339,MM3output_id5_delay1.75.mp4,対戦風景,Set820,MF13output_id33_delay0.75.mp4,対戦結果,Set(2)10
2433,MM3output_id7_delay1.25.mp4,アイテム,Set821,MM1output_id16_delay0.5.mp4,対戦風景,Set(2)49
1451,FF1output_id33_delay1.75.mp4,アイテム,Set821,MF11output_id16_delay0.75.mp4,ファイター,Set(2)27
1082,FF1output_id27_delay-1.0.mp4,対戦風景,Set822,MF14output_id22_delay-0.75.mp4,対戦風景,Set(2)86
328,FF1output_id14_delay-0.5.mp4,アイテム,Set822,FF2output_id34_delay1.5.mp4,対戦結果,Set(2)102
1234,FF1output_id29_delay1.5.mp4,ファイター,Set822,MF13output_id15_delay0.75.mp4,アイテム,Set(2)118
184,FF1output_id12_delay-0.5.mp4,アイテム,Set823,FF4output_id20_delay1.5.mp4,ファイター,Set(2)50
1961,FF1output_id41_delay0.0.mp4,対戦風景,Set823,MM4output_id11_delay1.5.mp4,対戦風景,Set(2)137
3377,MM3output_id25_delay0.0.mp4,対戦風景,Set823,MF24output_id18_delay1.5.mp4,対戦風景,Set(2)138
2094,FF1output_id43_delay0.5.mp4,アイテム,Set823,MF14output_id20_delay0.0.mp4,対戦風景,Set(2)117
936,FF1output_id24_delay-1.5.mp4,アイテム,Set824,MM2output_id2_delay-1.0.mp4,ファイター,Set(2)97
3421,MM3output_id26_delay-1.25.mp4,アイテム,Set824,MF23output_id1_delay1.0.mp4,対戦風景,Set(2)79
290,FF1output_id13_delay-1.0.mp4,アイテム,Set824,FF3output_id20_delay-0.75.mp4,対戦風景,Set(2)117
2155,FF1output_id44_delay0.75.mp4,ファイター,Set824,MM1output_id9_delay1.75.mp4,アイテム,Set(2)46
2115,FF1output_id44_delay-0.75.mp4,ファイター,Set825,MF21output_id3_delay-0.75.mp4,対戦風景,Set(2)97
3551,MM3output_id28_delay1.75.mp4,対戦風景,Set825,MM1output_id1_delay-1.25.mp4,ファイター,Set(2)27
701,FF1output_id20_delay0.0.mp4,対戦風景,Set826,FF1output_id44_delay-0.5.mp4,ファイター,Set(2)67
1410,FF1output_id32_delay0.5.mp4,対戦風景,Set826,MM3output_id19_delay1.75.mp4,アイテム,Set(2)111
186,FF1output_id12_delay0.5.mp4,アイテム,Set826,MF14output_id12_delay1.75.mp4,ファイター,Set(2)120
3476,MM3output_id26_delay1.0.mp4,アイテム,Set826,MM1output_id18_delay-1.5.mp4,対戦風景,Set(2)6
2269,FF1output_id47_delay-1.25.mp4,対戦結果,Set827,MF13output_id20_delay1.0.mp4,対戦風景,Set(2)47
2205,FF1output_id45_delay1.25.mp4,対戦風景,Set827,MF12output_id14_delay-1.5.mp4,対戦風景,Set(2)84
2771,MM3output_id15_delay1.75.mp4,対戦風景,Set827,MF23output_id7_delay0.75.mp4,対戦風景,Set(2)75
3513,MM3output_id27_delay1.25.mp4,対戦風景,Set828,MF21output_id3_delay0.5.mp4,対戦風景,Set(2)134
2577,MM3output_id9_delay1.25.mp4,対戦風景,Set829,MM4output_id23_delay0.5.mp4,対戦風景,Set(2)67
3174,MM3output_id21_delay0.5.mp4,対戦風景,Set830,MF21output_id14_delay0.0.mp4,アイテム,Set(2)43
2359,MM3output_id6_delay0.75.mp4,アイテム,Set830,FF1output_id38_delay0.0.mp4,対戦風景,Set(2)108
1340,FF1output_id31_delay1.0.mp4,ファイター,Set830,FF4output_id12_delay-1.5.mp4,対戦風景,Set(2)86
59,FF1output_id8_delay1.75.mp4,ファイター,Set830,FF2output_id24_delay0.75.mp4,アイテム,Set(2)131
1730,FF1output_id37_delay-1.0.mp4,対戦風景,Set831,MF12output_id24_delay-0.75.mp4,対戦風景,Set(2)11
3519,MM3output_id27_delay-0.75.mp4,対戦風景,Set831,MF22output_id21_delay1.25.mp4,対戦風景,Set(2)113
3435,MM3output_id26_delay-0.75.mp4,アイテム,Set831,MM2output_id3_delay-0.75.mp4,ファイター,Set(2)48
3150,MM3output_id21_delay0.5.mp4,対戦風景,Set831,FF1output_id15_delay0.0.mp4,ファイター,Set(2)76
1124,FF1output_id27_delay1.0.mp4,対戦風景,Set831,FF1output_id43_delay-1.5.mp4,アイテム,Set(2)22
1811,FF1output_id39_delay1.75.mp4,対戦風景,Set831,MF12output_id8_delay0.75.mp4,対戦風景,Set(2)8
2172,FF1output_id45_delay-1.5.mp4,対戦風景,Set832,FF3output_id15_delay1.0.mp4,アイテム,Set(2)145
1816,FF1output_id39_delay-0.5.mp4,対戦風景,Set832,FF1output_id36_delay1.5.mp4,対戦風景,Set(2)42
2470,MM3output_id8_delay1.5.mp4,アイテム,Set832,MM3output_id29_delay-1.25.mp4,対戦風景,Set(2)34
143,FF1output_id11_delay1.75.mp4,対戦風景,Set832,MF21output_id5_delay-1.25.mp4,アイテム,Set(2)53
2879,MM3output_id16_delay1.75.mp4,対戦風景,Set832,MM3output_id15_delay-1.25.mp4,対戦風景,Set(2)61
2760,MM3output_id15_delay-1.5.mp4,対戦風景,Set833,FF2output_id8_delay-1.0.mp4,対戦風景,Set(2)58
2163,FF1output_id45_delay-0.75.mp4,対戦風景,Set833,MM3output_id8_delay-0.75.mp4,アイテム,Set(2)63
3388,MM3output_id25_delay-0.5.mp4,対戦風景,Set833,MF24output_id16_delay-0.5.mp4,対戦風景,Set(2)15
1200,FF1output_id29_delay-1.5.mp4,ファイター,Set834,FF1output_id26_delay-1.0.mp4,ファイター,Set(2)64
1528,FF1output_id34_delay-0.5.mp4,アイテム,Set834,MF21output_id21_delay1.5.mp4,アシストフィギュア,Set(2)19
2801,MM3output_id15_delay0.0.mp4,対戦風景,Set834,MM1output_id2_delay1.5.mp4,ファイター,Set(2)13
325,FF1output_id14_delay-1.25.mp4,アイテム,Set835,MM1output_id21_delay1.0.mp4,アイテム,Set(2)136
700,FF1output_id20_delay-0.5.mp4,対戦風景,Set835,MF23output_id16_delay-0.5.mp4,対戦風景,Set(2)52
2564,MM3output_id9_delay1.0.mp4,対戦風景,Set835,MM1output_id6_delay-1.5.mp4,対戦風景,Set(2)96
765,FF1output_id21_delay1.25.mp4,対戦風景,Set835,MM2output_id31_delay-1.5.mp4,対戦風景,Set(2)102
386,FF1output_id15_delay-1.0.mp4,ファイター,Set836,MM3output_id19_delay-0.75.mp4,アイテム,Set(2)18
597,FF1output_id18_delay1.25.mp4,アイテム,Set836,FF4output_id29_delay-1.5.mp4,対戦風景,Set(2)116
1895,FF1output_id40_delay1.75.mp4,対戦風景,Set836,MF21output_id12_delay-1.25.mp4,アイテム,Set(2)124
2534,MM3output_id9_delay-1.0.mp4,対戦風景,Set837,FF1output_id41_delay1.25.mp4,対戦風景,Set(2)108
1024,FF1output_id26_delay-0.5.mp4,ファイター,Set837,MM2output_id27_delay1.5.mp4,対戦風景,Set(2)48
977,FF1output_id25_delay0.0.mp4,対戦風景,Set837,MF23output_id15_delay1.5.mp4,対戦風景,Set(2)11
1400,FF1output_id32_delay1.0.mp4,対戦風景,Set837,MF21output_id20_delay0.5.mp4,対戦風景,Set(2)46
129,FF1output_id11_delay1.25.mp4,対戦風景,Set837,MM1output_id15_delay0.5.mp4,対戦風景,Set(2)84
2290,MM3output_id5_delay1.5.mp4,対戦風景,Set837,MF24output_id7_delay0.75.mp4,アイテム,Set(2)148
1746,FF1output_id38_delay0.5.mp4,対戦風景,Set838,MM1output_id15_delay1.75.mp4,対戦風景,Set(2)100
2179,FF1output_id45_delay0.75.mp4,対戦風景,Set838,FF2output_id15_delay1.75.mp4,ファイター,Set(2)134
2612,MM3output_id10_delay1.0.mp4,アイテム,Set838,FF1output_id20_delay-1.5.mp4,対戦風景,Set(2)68
2697,MM3output_id13_delay1.25.mp4,対戦風景,Set838,MF24output_id3_delay0.5.mp4,ファイター,Set(2)45
